time (Julian Date),tsi_1au (W/m^2),instrument_accuracy_1au (W/m^2),instrument_precision_1au (W/m^2),solar_standard_deviation_1au (W/m^2),measurement_uncertainty_1au (W/m^2),tsi_true_earth (W/m^2),instrument_accuracy_true_earth (W/m^2),instrument_precision_true_earth (W/m^2),solar_standard_deviation_true_earth (W/m^2),measurement_uncertainty_true_earth (W/m^2),avg_measurement_date (Julian Date),std_dev_measurement_date (days)
2456994.0,1361.0226,0.579,0.0068,0.0542,0.5815,1400.2384,0.5957,0.0068,0.1359,0.611,2456994.071012,0.3347
2456995.0,1361.1251,0.579,0.0068,0.05765,0.5819,1400.7894,0.5959,0.0068,0.1569,0.6162,2456995.056991,0.2546
2456996.0,1361.3539,0.5791,0.0068,0.06887,0.5832,1401.4091,0.5962,0.0068,0.1904,0.6258,2456995.936163,0.2984
2456997.0,1361.5215,0.5792,0.0068,0.06306,0.5826,1402.005,0.5964,0.0068,0.171,0.6205,2456996.938226,0.288
2456998.0,1361.6102,0.5792,0.0068,0.06492,0.5829,1402.5024,0.5966,0.0068,0.1624,0.6183,2456997.937832,0.2808
2456999.0,1361.6176,0.5792,0.0068,0.05299,0.5817,1402.9205,0.5968,0.0068,0.1225,0.6092,2456998.991892,0.3037
2457000.0,1361.6265,0.5794,0.0068,0.05022,0.5815,1403.3067,0.5971,0.0068,0.1173,0.6085,2457000.004011,0.3118
2457001.0,1361.5941,0.5794,0.0068,0.04919,0.5814,1403.6373,0.5972,0.0068,0.1284,0.6109,2457001.025946,0.3138
2457002.0,1361.6626,0.5794,0.0068,0.044,0.5811,1404.0468,0.5974,0.0068,0.1228,0.6099,2457002.022166,0.2897
2457003.0,1361.7212,0.5794,0.0068,0.06638,0.5832,1404.4264,0.5976,0.0068,0.1325,0.6121,2457003.004522,0.289
2457004.0,1361.7618,0.5794,0.0068,0.07457,0.5842,1404.7737,0.5977,0.0068,0.1336,0.6125,2457003.98991,0.2881
2457005.0,1361.8858,0.5795,0.0068,0.04918,0.5816,1405.1961,0.5979,0.0068,0.1269,0.6112,2457004.986896,0.3291
2457006.0,1361.7933,0.5794,0.0068,0.07899,0.5848,1405.4029,0.598,0.0068,0.04594,0.5998,2457006.062169,0.2778
2457007.0,1361.5261,0.5793,0.0068,0.1696,0.6036,1405.368,0.598,0.0068,0.09593,0.6056,2457006.963254,0.3329
2457008.0,1361.0632,0.5791,0.0068,0.1358,0.5948,1405.1557,0.5979,0.0068,0.07271,0.6023,2457008.005032,0.3085
2457009.0,1360.542,0.5789,0.0068,0.1652,0.602,1404.8541,0.5978,0.0068,0.08899,0.6044,2457008.982003,0.3584
2457010.0,1360.2341,0.5788,0.0068,0.07531,0.5837,1404.753,0.5977,0.0068,0.1289,0.6115,2457009.919572,0.2759
2457011.0,1360.5979,0.5789,0.0068,0.1147,0.5902,1405.3747,0.598,0.0068,0.1722,0.6223,2457011.040238,0.2761
2457012.0,1360.9685,0.5791,0.0068,0.1185,0.5911,1405.9525,0.5982,0.0068,0.1793,0.6245,2457011.975539,0.2914
2457013.0,1361.3535,0.5793,0.0068,0.1078,0.5892,1406.5534,0.5985,0.0068,0.1638,0.6205,2457012.997959,0.2894
2457014.0,1361.6745,0.5795,0.0068,0.1076,0.5894,1407.0655,0.5988,0.0068,0.1639,0.6209,2457013.953521,0.3148
2457015.0,1361.9005,0.5796,0.0068,0.06034,0.5828,1407.4839,0.599,0.0068,0.1036,0.6079,2457014.985437,0.3077
2457016.0,1361.9213,0.5796,0.0068,0.05732,0.5825,1407.6702,0.5991,0.0068,0.05485,0.6016,2457015.961158,0.2985
2457017.0,1361.7592,0.5796,0.0068,0.06968,0.5837,1407.6657,0.5991,0.0068,0.05362,0.6015,2457016.990569,0.276
2457018.0,1361.6214,0.5795,0.0068,0.05878,0.5825,1407.6603,0.5991,0.0068,0.05519,0.6016,2457017.92254,0.27
2457019.0,1361.5914,0.5795,0.0068,0.05189,0.5818,1407.7719,0.5991,0.0068,0.07856,0.6043,2457018.979951,0.3209
2457020.0,1361.6253,0.5795,0.0068,0.04803,0.5815,1407.9271,0.5992,0.0068,0.05833,0.602,2457019.96859,0.2974
2457021.0,1361.5584,0.5795,0.0068,0.07394,0.5842,1407.9668,0.5992,0.0068,0.05389,0.6016,2457020.985293,0.3061
2457022.0,1361.436,0.5794,0.0068,0.03875,0.5807,1407.9324,0.5992,0.0068,0.04319,0.6008,2457021.988502,0.2865
2457023.0,1361.3454,0.5794,0.0068,0.06539,0.5831,1407.9118,0.5992,0.0068,0.05548,0.6018,2457022.95272,0.302
2457024.0,1361.0989,0.5793,0.0068,0.08071,0.5849,1407.7173,0.5991,0.0068,0.07084,0.6033,2457023.975484,0.3217
2457025.0,1360.8834,0.5792,0.0068,0.08622,0.5856,1407.5356,0.599,0.0068,0.08091,0.6045,2457024.964547,0.306
2457026.0,1360.7854,0.5793,0.0068,0.04515,0.581,1407.46,0.5992,0.0068,0.04757,0.601,2457026.104646,0.2806
2457027.0,1360.9221,0.5793,0.0068,0.07835,0.5846,1407.6043,0.5992,0.0068,0.07982,0.6045,2457027.113396,0.2823
2457028.0,1361.2203,0.5795,0.0068,0.12,0.5918,1407.8976,0.5993,0.0068,0.1181,0.6109,2457028.104001,0.2797
2457029.0,1361.5756,0.5796,0.0068,0.1376,0.5957,1408.2372,0.5995,0.0068,0.1316,0.6138,2457028.964845,0.2874
2457030.0,1361.8312,0.5797,0.0068,0.05202,0.5821,1408.4645,0.5996,0.0068,0.04983,0.6017,2457029.759311,0.1562
2457031.0,1361.9318,0.5798,0.0068,0.05229,0.5821,1408.4989,0.5996,0.0068,0.06407,0.603,2457030.845078,0.1789
2457032.0,1361.8729,0.5797,0.0068,0.06269,0.5831,1408.3246,0.5995,0.0068,0.06061,0.6026,2457032.17444,0.2322
2457033.0,1361.8922,0.5798,0.0068,0.06835,0.5838,1408.2428,0.5995,0.0068,0.08833,0.606,2457033.14576,0.2463
2457034.0,1361.7704,0.5797,0.0068,0.0519,0.582,1408.0068,0.5994,0.0068,0.07291,0.6038,2457034.062272,0.2768
2457035.0,1361.7283,0.5797,0.0068,0.05448,0.5822,1407.88,0.5993,0.0068,0.05176,0.6016,2457034.694636,0.1741
2457036.0,1361.9506,0.5798,0.0068,0.05912,0.5828,1407.9012,0.5993,0.0068,0.05733,0.6021,2457036.105978,0.2351
2457037.0,1362.067,0.5798,0.0068,0.0542,0.5824,1407.8848,0.5993,0.0068,0.06163,0.6025,2457036.93935,0.2814
2457038.0,1362.1623,0.5799,0.0068,0.05139,0.5821,1407.8002,0.5993,0.0068,0.06152,0.6025,2457037.97745,0.2058
2457039.0,1362.1042,0.5798,0.0068,0.04026,0.5812,1407.5964,0.5992,0.0068,0.04098,0.6006,2457038.742788,0.0032
2457040.0,1362.0947,0.58,0.0068,0.05699,0.5828,1407.3214,0.5992,0.0068,0.1005,0.6076,2457040.062314,0.2956
2457041.0,1361.8503,0.5799,0.0068,0.09549,0.5877,1406.8538,0.599,0.0068,0.159,0.6198,2457041.069701,0.3026
2457042.0,1361.5684,0.5798,0.0068,0.06798,0.5837,1406.3673,0.5988,0.0068,0.1169,0.6101,2457041.946138,0.2443
2457043.0,1361.532,0.5797,0.0068,0.06826,0.5837,1406.0919,0.5987,0.0068,0.06371,0.6021,2457042.969021,0.2912
2457044.0,1361.57,0.5798,0.0068,0.06614,0.5835,1405.8803,0.5986,0.0068,0.07185,0.6029,2457044.004846,0.3425
2457045.0,1361.5763,0.5798,0.0068,0.04038,0.5812,1405.656,0.5985,0.0068,0.0912,0.6054,2457044.923982,0.3185
2457046.0,1361.5316,0.5797,0.0068,0.05299,0.5822,1405.339,0.5984,0.0068,0.1168,0.6097,2457045.963271,0.3065
2457047.0,1361.4591,0.5797,0.0068,0.04761,0.5817,1404.9746,0.5982,0.0068,0.09489,0.6057,2457047.030838,0.2535
2457048.0,1361.324,0.5797,0.0068,0.05967,0.5827,1404.5415,0.5981,0.0068,0.1237,0.6107,2457048.068221,0.2731
2457049.0,1361.086,0.5796,0.0068,0.135,0.5951,1404.0412,0.5978,0.0068,0.2119,0.6343,2457048.934215,0.2518
2457050.0,1360.8662,0.5795,0.0068,0.04802,0.5814,1403.488,0.5976,0.0068,0.08098,0.6031,2457049.999191,0.2716
2457051.0,1360.9852,0.5795,0.0068,0.07559,0.5844,1403.3232,0.5975,0.0068,0.06578,0.6011,2457050.898573,0.2822
2457052.0,1361.208,0.5796,0.0068,0.0956,0.5874,1403.2041,0.5975,0.0068,0.07059,0.6016,2457051.943879,0.3082
2457053.0,1361.4551,0.5798,0.0068,0.1035,0.589,1403.1252,0.5976,0.0068,0.05922,0.6005,2457052.901959,0.2855
2457054.0,1361.7083,0.58,0.0068,0.08764,0.5865,1402.9995,0.5975,0.0068,0.07447,0.6022,2457053.964633,0.305
2457055.0,1361.8379,0.58,0.0068,0.07355,0.5847,1402.7143,0.5974,0.0068,0.0974,0.6053,2457055.064964,0.3031
2457056.0,1361.9739,0.5801,0.0068,0.06132,0.5833,1402.4653,0.5973,0.0068,0.09917,0.6055,2457056.044672,0.3224
2457057.0,1362.0174,0.5801,0.0068,0.05013,0.5822,1402.0963,0.5972,0.0068,0.1179,0.6087,2457057.047906,0.2769
2457058.0,1362.0687,0.5801,0.0068,0.06245,0.5835,1401.7517,0.597,0.0068,0.1033,0.6059,2457057.97643,0.3086
2457059.0,1362.1775,0.5802,0.0068,0.08212,0.5859,1401.4288,0.5969,0.0068,0.08297,0.6026,2457058.958302,0.3212
2457060.0,1362.2561,0.5802,0.0068,0.04814,0.5822,1401.0231,0.5967,0.0068,0.1567,0.6169,2457060.019719,0.3319
2457061.0,1362.1973,0.5802,0.0068,0.08262,0.586,1400.5182,0.5965,0.0068,0.2162,0.6344,2457060.959154,0.3004
2457062.0,1362.0684,0.5801,0.0068,0.05448,0.5827,1399.8994,0.5962,0.0068,0.1648,0.6186,2457061.95757,0.2858
2457063.0,1362.0769,0.5801,0.0068,0.06214,0.5834,1399.4233,0.596,0.0068,0.1664,0.6188,2457062.926056,0.3098
2457064.0,1362.1206,0.5801,0.0068,0.04419,0.5818,1398.9395,0.5958,0.0068,0.1534,0.6152,2457063.955328,0.3019
2457065.0,1362.0892,0.5803,0.0068,0.05476,0.5828,1398.3542,0.5957,0.0068,0.1917,0.6258,2457065.006191,0.2805
2457066.0,1362.0082,0.5802,0.0068,0.06151,0.5835,1397.7592,0.5954,0.0068,0.223,0.6358,2457065.957442,0.3358
2457067.0,1361.8777,0.5802,0.0068,0.05743,0.583,1397.0641,0.5951,0.0068,0.204,0.6292,2457066.981542,0.2997
2457068.0,1361.7638,0.5801,0.0068,0.07149,0.5845,1396.4179,0.5949,0.0068,0.2382,0.6408,2457067.931172,0.3216
2457069.0,1361.6627,0.5801,0.0068,0.05196,0.5824,1395.7262,0.5946,0.0068,0.2047,0.6288,2457068.970771,0.2968
2457070.0,1361.6383,0.5801,0.0068,0.04568,0.5819,1395.1083,0.5943,0.0068,0.1774,0.6202,2457070.00488,0.3126
2457071.0,1361.6314,0.5801,0.0068,0.04847,0.5821,1394.5604,0.5941,0.0068,0.1867,0.6227,2457070.937919,0.3437
2457072.0,1361.7284,0.5801,0.0068,0.04526,0.5819,1394.0554,0.5939,0.0068,0.1624,0.6157,2457071.971017,0.297
2457073.0,1361.7587,0.5801,0.0068,0.05413,0.5826,1393.4966,0.5936,0.0068,0.1718,0.618,2457072.970476,0.2825
2457074.0,1361.7389,0.5801,0.0068,0.04998,0.5822,1392.8815,0.5934,0.0068,0.2016,0.6267,2457073.970222,0.3242
2457075.0,1361.6888,0.5801,0.0068,0.04958,0.5822,1392.2311,0.5931,0.0068,0.2025,0.6267,2457074.969208,0.2999
2457076.0,1361.601,0.58,0.0068,0.05793,0.5829,1391.5173,0.5928,0.0068,0.2103,0.629,2457076.000368,0.3137
2457077.0,1361.5911,0.58,0.0068,0.04443,0.5817,1390.8714,0.5925,0.0068,0.1829,0.6201,2457077.040587,0.2956
2457078.0,1361.7147,0.5802,0.0068,0.06915,0.5843,1390.3941,0.5924,0.0068,0.1554,0.6125,2457078.017464,0.2955
2457079.0,1361.8268,0.5803,0.0068,0.04887,0.5823,1389.8954,0.5922,0.0068,0.2099,0.6283,2457078.998251,0.316
2457080.0,1361.9189,0.5803,0.0068,0.04932,0.5824,1389.3792,0.592,0.0068,0.1794,0.6186,2457079.962598,0.3016
2457081.0,1361.8709,0.5803,0.0068,0.05942,0.5833,1388.6611,0.5917,0.0068,0.2506,0.6426,2457081.006053,0.3059
2457082.0,1361.9012,0.5803,0.0068,0.05944,0.5833,1387.9672,0.5914,0.0068,0.1912,0.6216,2457082.119723,0.262
2457083.0,1361.9287,0.5803,0.0068,0.04331,0.5819,1387.3784,0.5912,0.0068,0.2368,0.6368,2457083.053189,0.3231
2457084.0,1361.937,0.5803,0.0068,0.05105,0.5826,1386.7113,0.5909,0.0068,0.1963,0.6226,2457084.061721,0.3151
2457085.0,1362.0505,0.5804,0.0068,0.07857,0.5857,1386.1654,0.5906,0.0068,0.1519,0.6099,2457085.035207,0.3005
2457086.0,1362.2114,0.5804,0.0068,0.0588,0.5834,1385.7022,0.5904,0.0068,0.1768,0.6164,2457085.94527,0.2837
2457087.0,1362.2442,0.5805,0.0068,0.04692,0.5823,1385.2057,0.5902,0.0068,0.1134,0.601,2457086.705866,0.1438
2457088.0,1362.221,0.5804,0.0068,0.06119,0.5837,1384.4069,0.5899,0.0068,0.1725,0.6146,2457087.803574,0.2072
2457089.0,1362.1631,0.5804,0.0068,0.06008,0.5835,1383.6038,0.5896,0.0068,0.2232,0.6304,2457088.842599,0.2496
2457090.0,1362.0546,0.5804,0.0068,0.03384,0.5814,1382.7269,0.5892,0.0068,0.2131,0.6265,2457089.899159,0.2749
2457091.0,1361.8861,0.5803,0.0068,0.08051,0.5859,1381.7673,0.5888,0.0068,0.2758,0.6502,2457090.972541,0.2853
2457092.0,1361.618,0.5803,0.0068,0.06715,0.5842,1380.6386,0.5884,0.0068,0.2366,0.6342,2457092.125233,0.2424
2457093.0,1361.3467,0.5802,0.0068,0.08822,0.5869,1379.6622,0.588,0.0068,0.2869,0.6543,2457093.059577,0.2797
2457094.0,1361.1636,0.5801,0.0068,0.06817,0.5841,1378.7172,0.5876,0.0068,0.2757,0.6491,2457094.063044,0.3459
2457095.0,1361.2338,0.5802,0.0068,0.07643,0.5852,1378.0491,0.5873,0.0068,0.2318,0.6314,2457095.033068,0.3404
2457096.0,1361.2225,0.5802,0.0068,0.06238,0.5835,1377.2649,0.587,0.0068,0.295,0.6569,2457096.041386,0.3301
2457097.0,1361.2378,0.5802,0.0068,0.06314,0.5836,1376.5532,0.5867,0.0068,0.2182,0.626,2457096.986004,0.308
2457098.0,1361.361,0.5802,0.0068,0.071,0.5845,1375.8851,0.5864,0.0068,0.2012,0.62,2457098.012726,0.3258
2457099.0,1361.4637,0.5803,0.0068,0.05393,0.5828,1375.2277,0.5861,0.0068,0.2295,0.6294,2457098.997103,0.3187
2457100.0,1361.4956,0.5803,0.0068,0.04064,0.5817,1374.4793,0.5858,0.0068,0.2442,0.6347,2457100.006615,0.31
2457101.0,1361.4888,0.5803,0.0068,0.05357,0.5827,1373.7227,0.5855,0.0068,0.2361,0.6313,2457100.977388,0.3049
2457102.0,1361.4838,0.5803,0.0068,0.03897,0.5816,1372.9335,0.5851,0.0068,0.2476,0.6354,2457101.994595,0.3053
2457103.0,1361.4632,0.5803,0.0068,0.04663,0.5821,1372.1308,0.5848,0.0068,0.2448,0.634,2457103.011307,0.2941
2457104.0,1361.5174,0.5804,0.0068,0.05404,0.5829,1371.4133,0.5846,0.0068,0.1998,0.6178,2457104.017916,0.279
2457105.0,1361.5889,0.5804,0.0068,0.04587,0.5823,1370.7535,0.5844,0.0068,0.2303,0.6281,2457104.973724,0.3015
2457106.0,1361.5985,0.5804,0.0068,0.04546,0.5822,1370.0436,0.584,0.0068,0.2172,0.6231,2457105.91491,0.269
2457107.0,1361.5717,0.5804,0.0068,0.05092,0.5827,1369.2605,0.5837,0.0068,0.2349,0.6292,2457106.904729,0.2799
2457108.0,1361.6146,0.5805,0.0068,0.06132,0.5837,1368.5118,0.5834,0.0068,0.1967,0.6157,2457107.94135,0.3046
2457109.0,1361.6543,0.5805,0.0068,0.05277,0.5829,1367.8199,0.5831,0.0068,0.1842,0.6115,2457108.898456,0.2545
2457110.0,1361.6653,0.5805,0.0068,0.05306,0.5829,1367.019,0.5828,0.0068,0.2404,0.6304,2457109.959024,0.2922
2457111.0,1361.6681,0.5805,0.0068,0.06651,0.5843,1366.2287,0.5824,0.0068,0.2005,0.616,2457110.992704,0.2957
2457112.0,1361.7985,0.5805,0.0068,0.08909,0.5873,1365.5658,0.5821,0.0068,0.1499,0.6011,2457112.024506,0.2771
2457113.0,1361.97,0.5806,0.0068,0.07432,0.5853,1365.0081,0.5819,0.0068,0.1702,0.6063,2457112.970206,0.2866
2457114.0,1362.0677,0.5806,0.0068,0.06636,0.5844,1364.3362,0.5816,0.0068,0.1963,0.6138,2457113.964745,0.2747
2457115.0,1362.1361,0.5807,0.0068,0.04836,0.5827,1363.6205,0.5813,0.0068,0.2451,0.6309,2457114.97454,0.2812
2457116.0,1362.0909,0.5807,0.0068,0.04954,0.5828,1362.8052,0.581,0.0068,0.205,0.6161,2457115.962583,0.2676
2457117.0,1362.0603,0.5806,0.0068,0.05425,0.5832,1361.99,0.5806,0.0068,0.2551,0.6342,2457116.966105,0.2815
2457118.0,1361.8787,0.5807,0.0068,0.0769,0.5858,1360.9848,0.5803,0.0068,0.2759,0.6426,2457118.016187,0.2748
2457119.0,1361.7077,0.5806,0.0068,0.06001,0.5837,1360.027,0.5799,0.0068,0.2559,0.6339,2457119.016695,0.2802
2457120.0,1361.5695,0.5806,0.0068,0.06044,0.5837,1359.1421,0.5795,0.0068,0.2582,0.6345,2457119.964308,0.2869
2457121.0,1361.5109,0.5805,0.0068,0.05008,0.5827,1358.2763,0.5792,0.0068,0.2344,0.6248,2457120.986906,0.2892
2457122.0,1361.5328,0.5806,0.0068,0.04545,0.5823,1357.5275,0.5788,0.0068,0.2521,0.6313,2457121.962201,0.307
2457123.0,1361.5503,0.5806,0.0068,0.05565,0.5832,1356.8102,0.5785,0.0068,0.2437,0.6278,2457122.892219,0.3065
2457124.0,1361.5921,0.5806,0.0068,0.05018,0.5827,1355.962,0.5782,0.0068,0.2205,0.6188,2457124.019686,0.2715
2457125.0,1361.5495,0.5806,0.0068,0.04591,0.5824,1355.1269,0.5778,0.0068,0.2573,0.6325,2457125.026803,0.3024
2457126.0,1361.5086,0.5805,0.0068,0.06216,0.5839,1354.2923,0.5775,0.0068,0.2853,0.6441,2457126.0397,0.3125
2457127.0,1361.3975,0.5805,0.0068,0.06704,0.5844,1353.4128,0.5771,0.0068,0.2883,0.6451,2457127.026036,0.3058
2457128.0,1361.2174,0.5804,0.0068,0.07342,0.585,1352.4621,0.5767,0.0068,0.2907,0.6458,2457128.022827,0.2951
2457129.0,1361.0812,0.5804,0.0068,0.07431,0.5851,1351.5964,0.5763,0.0068,0.2903,0.6453,2457128.973961,0.2976
2457130.0,1361.087,0.5804,0.0068,0.05654,0.5831,1350.8707,0.576,0.0068,0.1703,0.6007,2457129.934974,0.2642
2457131.0,1361.2179,0.5806,0.0068,0.06748,0.5845,1350.238,0.5759,0.0068,0.1898,0.6063,2457130.947648,0.2916
2457132.0,1361.3149,0.5806,0.0068,0.07242,0.5851,1349.6012,0.5756,0.0068,0.1637,0.5984,2457131.931429,0.2875
2457133.0,1361.579,0.5807,0.0068,0.1033,0.5898,1349.0753,0.5754,0.0068,0.1362,0.5913,2457133.000834,0.3054
2457134.0,1361.7662,0.5808,0.0068,0.0607,0.584,1348.5017,0.5751,0.0068,0.1884,0.6052,2457134.043257,0.2961
2457135.0,1361.8797,0.5808,0.0068,0.06737,0.5847,1347.9052,0.5749,0.0068,0.1781,0.6018,2457135.027355,0.293
2457136.0,1361.9666,0.5809,0.0068,0.05136,0.5831,1347.2668,0.5746,0.0068,0.2196,0.6151,2457136.043162,0.2882
2457137.0,1361.8558,0.5808,0.0068,0.08328,0.5868,1346.5193,0.5743,0.0068,0.2464,0.6249,2457136.946054,0.2579
2457138.0,1361.8022,0.5808,0.0068,0.05286,0.5832,1345.786,0.574,0.0068,0.1852,0.6031,2457137.916908,0.274
2457139.0,1361.7806,0.5808,0.0068,0.04295,0.5824,1345.0169,0.5736,0.0068,0.1874,0.6035,2457138.992939,0.2853
2457140.0,1361.8367,0.5808,0.0068,0.06119,0.584,1344.3609,0.5734,0.0068,0.1882,0.6035,2457140.025058,0.3034
2457141.0,1361.8869,0.5808,0.0068,0.05719,0.5837,1343.7321,0.5731,0.0068,0.2375,0.6204,2457141.016119,0.316
2457142.0,1361.8438,0.5808,0.0068,0.05202,0.5832,1343.0291,0.5728,0.0068,0.2304,0.6174,2457141.987093,0.3189
2457143.0,1361.8017,0.5809,0.0068,0.04423,0.5826,1342.2994,0.5726,0.0068,0.205,0.6082,2457143.005017,0.3109
2457144.0,1361.7725,0.5809,0.0068,0.05722,0.5837,1341.5875,0.5723,0.0068,0.2131,0.6107,2457144.021186,0.2765
2457145.0,1361.6699,0.5809,0.0068,0.05211,0.5832,1340.8473,0.572,0.0068,0.2035,0.6071,2457144.977051,0.2684
2457146.0,1361.4908,0.5808,0.0068,0.08723,0.5873,1340.0034,0.5716,0.0068,0.2541,0.6256,2457145.98077,0.2705
2457147.0,1361.2442,0.5807,0.0068,0.06155,0.584,1339.0945,0.5713,0.0068,0.2205,0.6124,2457146.987976,0.2717
2457148.0,1361.1643,0.5807,0.0068,0.04224,0.5822,1338.4037,0.571,0.0068,0.1758,0.5974,2457147.918217,0.2676
2457149.0,1361.1499,0.5807,0.0068,0.0511,0.5829,1337.6934,0.5707,0.0068,0.2094,0.6079,2457148.982399,0.3012
2457150.0,1361.1826,0.5807,0.0068,0.04939,0.5828,1337.0486,0.5704,0.0068,0.2162,0.61,2457150.023932,0.3042
2457151.0,1361.098,0.5806,0.0068,0.05046,0.5828,1336.3471,0.5701,0.0068,0.1828,0.5987,2457150.982452,0.2683
2457152.0,1361.0786,0.5806,0.0068,0.04836,0.5826,1335.6483,0.5698,0.0068,0.2012,0.6043,2457152.045256,0.2945
2457153.0,1361.0353,0.5806,0.0068,0.05557,0.5833,1334.9972,0.5695,0.0068,0.1941,0.6017,2457153.006181,0.2574
2457154.0,1361.079,0.5806,0.0068,0.05496,0.5832,1334.4306,0.5693,0.0068,0.1601,0.5914,2457153.979529,0.2991
2457155.0,1361.1646,0.5807,0.0068,0.05756,0.5835,1333.8822,0.569,0.0068,0.149,0.5882,2457155.002366,0.2911
2457156.0,1361.2461,0.5807,0.0068,0.07231,0.5852,1333.4068,0.5688,0.0068,0.1352,0.5847,2457155.913781,0.3018
2457157.0,1361.4955,0.581,0.0068,0.07879,0.5863,1333.0013,0.5688,0.0068,0.1265,0.5827,2457156.998797,0.3022
2457158.0,1361.693,0.581,0.0068,0.07308,0.5856,1332.597,0.5686,0.0068,0.1352,0.5845,2457158.016578,0.3067
2457159.0,1361.8033,0.5811,0.0068,0.04431,0.5828,1332.1156,0.5684,0.0068,0.1568,0.5896,2457159.041844,0.2969
2457160.0,1361.8178,0.5811,0.0068,0.05374,0.5836,1331.604,0.5682,0.0068,0.2064,0.6045,2457159.976798,0.313
2457161.0,1361.8186,0.5811,0.0068,0.05039,0.5833,1331.0278,0.5679,0.0068,0.139,0.5847,2457161.026312,0.2848
2457162.0,1361.8575,0.5811,0.0068,0.04667,0.583,1330.5456,0.5677,0.0068,0.1554,0.5886,2457161.996342,0.2925
2457163.0,1361.9068,0.5811,0.0068,0.05022,0.5833,1330.1088,0.5676,0.0068,0.1535,0.5879,2457162.921309,0.2616
2457164.0,1361.8133,0.5811,0.0068,0.05935,0.5841,1329.489,0.5673,0.0068,0.1791,0.5949,2457163.954314,0.2709
2457165.0,1361.6734,0.581,0.0068,0.05964,0.5841,1328.892,0.567,0.0068,0.1744,0.5932,2457164.87567,0.2725
2457166.0,1361.5562,0.581,0.0068,0.06146,0.5842,1328.2406,0.5668,0.0068,0.1735,0.5927,2457165.976526,0.2728
2457167.0,1361.4715,0.5809,0.0068,0.04664,0.5828,1327.6983,0.5665,0.0068,0.1335,0.582,2457166.941898,0.2677
2457168.0,1361.51,0.581,0.0068,0.04927,0.583,1327.2653,0.5663,0.0068,0.1307,0.5812,2457167.952686,0.281
2457169.0,1361.555,0.5811,0.0068,0.05727,0.5839,1326.8552,0.5663,0.0068,0.1417,0.5837,2457168.949471,0.247
2457170.0,1361.5677,0.5811,0.0068,0.04782,0.5831,1326.4164,0.5661,0.0068,0.1305,0.581,2457169.961927,0.278
2457171.0,1361.5745,0.5811,0.0068,0.05173,0.5834,1325.972,0.5659,0.0068,0.1634,0.589,2457170.996079,0.3317
2457172.0,1361.468,0.5811,0.0068,0.06133,0.5843,1325.4217,0.5657,0.0068,0.179,0.5933,2457172.041301,0.3071
2457173.0,1361.3735,0.581,0.0068,0.054,0.5835,1324.9412,0.5655,0.0068,0.1428,0.5832,2457172.968131,0.2716
2457174.0,1361.3381,0.581,0.0068,0.05288,0.5834,1324.5033,0.5653,0.0068,0.1327,0.5807,2457173.948707,0.2953
2457175.0,1361.3763,0.581,0.0068,0.05828,0.584,1324.1138,0.5651,0.0068,0.1365,0.5814,2457175.005503,0.3191
2457176.0,1361.4984,0.5811,0.0068,0.07115,0.5854,1323.8256,0.565,0.0068,0.08597,0.5715,2457176.032808,0.3394
2457177.0,1361.6525,0.5812,0.0068,0.05126,0.5834,1323.5586,0.5649,0.0068,0.09816,0.5734,2457177.105235,0.2884
2457178.0,1361.7024,0.5812,0.0068,0.04855,0.5832,1323.265,0.5648,0.0068,0.1053,0.5745,2457178.002351,0.2904
2457179.0,1361.6859,0.5812,0.0068,0.05,0.5833,1322.8802,0.5646,0.0068,0.1188,0.577,2457178.987512,0.2754
2457180.0,1361.6961,0.5812,0.0068,0.05234,0.5835,1322.5691,0.5645,0.0068,0.1461,0.5831,2457179.862917,0.3137
2457181.0,1361.5773,0.5813,0.0068,0.07584,0.5862,1322.0278,0.5644,0.0068,0.1791,0.5921,2457181.05351,0.3334
2457182.0,1361.5646,0.5813,0.0068,0.05658,0.584,1321.6733,0.5642,0.0068,0.09476,0.5721,2457182.038128,0.3297
2457183.0,1361.6457,0.5813,0.0068,0.0718,0.5857,1321.432,0.5641,0.0068,0.07534,0.5691,2457182.986061,0.3099
2457184.0,1361.7407,0.5813,0.0068,0.06304,0.5847,1321.214,0.564,0.0068,0.08716,0.5707,2457183.935364,0.3336
2457185.0,1361.8845,0.5814,0.0068,0.05784,0.5843,1321.0318,0.5639,0.0068,0.0772,0.5692,2457184.956654,0.2814
2457186.0,1361.9297,0.5814,0.0068,0.04901,0.5835,1320.7777,0.5638,0.0068,0.1067,0.5738,2457185.944715,0.2871
2457187.0,1361.9261,0.5814,0.0068,0.06089,0.5846,1320.4792,0.5637,0.0068,0.1166,0.5756,2457186.97132,0.2982
2457188.0,1361.7725,0.5813,0.0068,0.08844,0.588,1320.0527,0.5635,0.0068,0.1622,0.5864,2457187.99098,0.3183
2457189.0,1361.6194,0.5813,0.0068,0.07173,0.5857,1319.6437,0.5634,0.0068,0.1353,0.5794,2457189.005211,0.3126
2457190.0,1361.4317,0.5812,0.0068,0.09022,0.5882,1319.2214,0.5632,0.0068,0.159,0.5852,2457190.002181,0.3323
2457191.0,1361.2144,0.5811,0.0068,0.07104,0.5854,1318.7956,0.563,0.0068,0.131,0.578,2457190.953528,0.3039
2457192.0,1360.8975,0.581,0.0068,0.1117,0.5916,1318.2594,0.5628,0.0068,0.1675,0.5872,2457192.043499,0.3057
